Wavelength_Angs Flux(erg/s/cm2/A)
6.548894587770076214e+03 1.669769920408725739e-02
6.550402700096596163e+03 1.672830060124397278e-02
6.551911159718802082e+03 1.336770039051771164e-02
6.553419966716663112e+03 1.026219967752695084e-02
6.554929121170168401e+03 9.038499556481838226e-03
6.556438623159344388e+03 8.803600445389747620e-03
6.557948472764211147e+03 9.412200190126895905e-03
6.559458670064833314e+03 1.298619993031024933e-02
6.560969215141264613e+03 2.904579974710941315e-02
6.562480108073606971e+03 6.610739976167678833e-02
6.563991348941953220e+03 9.846390038728713989e-02
6.565502937826440757e+03 8.646100014448165894e-02
6.567014874807199703e+03 4.505470022559165955e-02
6.568527159964404746e+03 1.749560050666332245e-02
6.570039793378221475e+03 1.004059985280036926e-02
6.571552775128861867e+03 8.907199837267398834e-03
6.573066105296529713e+03 8.694699965417385101e-03
6.574579783961474277e+03 8.694600313901901245e-03
6.576093811203940277e+03 8.764999918639659882e-03
6.577608187104196077e+03 9.083399549126625061e-03
6.579122911742536417e+03 9.750000201165676117e-03
6.580637985199278774e+03 1.197590027004480362e-02
6.582153407554744263e+03 1.894070021808147430e-02
6.583669178889271279e+03 2.990460023283958435e-02
6.585185299283238237e+03 3.481129929423332214e-02
6.586701768817014454e+03 2.744520083069801331e-02
6.588218587571016542e+03 1.645109988749027252e-02
6.589735755625649290e+03 1.084120012819766998e-02
6.591253273061366599e+03 9.457600302994251251e-03
6.592771139958611457e+03 9.009099565446376801e-03
6.594289356397872325e+03 8.779999800026416779e-03
6.595807922459631300e+03 8.767699822783470154e-03
6.597326838224414132e+03 8.879800327122211456e-03
6.598846103772739298e+03 8.983699604868888855e-03
6.600365719185168928e+03 9.043700061738491058e-03
6.601885684542258787e+03 9.115800261497497559e-03
6.603405999924610114e+03 9.162100031971931458e-03
6.604926665412813236e+03 9.103099815547466278e-03
6.606447681087506680e+03 9.002599865198135376e-03
6.607969047029319881e+03 8.909500204026699066e-03
6.609490763318927748e+03 8.851500228047370911e-03
6.611012830037003368e+03 8.867099881172180176e-03
6.612535247264237114e+03 8.963299915194511414e-03
6.614058015081361191e+03 9.040200151503086090e-03
6.615581133569096892e+03 9.076099842786788940e-03
6.617104602808211894e+03 9.108499623835086823e-03
6.618628422879465688e+03 9.135199710726737976e-03
6.620152593863662332e+03 9.148299694061279297e-03
6.621677115841600425e+03 9.177500382065773010e-03
6.623201988894119495e+03 9.143699891865253448e-03
6.624727213102055430e+03 9.027400054037570953e-03
6.626252788546285956e+03 8.960800245404243469e-03
6.627778715307682432e+03 9.007600136101245880e-03
6.629304993467162603e+03 9.064599871635437012e-03
6.630831623105633298e+03 9.071099571883678436e-03
6.632358604304048640e+03 9.014399722218513489e-03
6.633885937143354568e+03 8.923299610614776611e-03
6.635413621704541583e+03 8.859500288963317871e-03
6.636941658068592915e+03 8.927100338041782379e-03
6.638470046316537264e+03 9.038699790835380554e-03
6.639998786529401514e+03 9.065199643373489380e-03
6.641527878788229827e+03 9.051599539816379547e-03
6.643057323174100929e+03 9.010599926114082336e-03
6.644587119768111734e+03 8.945800364017486572e-03
6.646117268651362792e+03 8.926900103688240051e-03
6.647647769904974666e+03 8.985400199890136719e-03
6.649178623610105205e+03 9.016400203108787537e-03
6.650709829847907713e+03 9.039400145411491394e-03
6.652241388699576419e+03 9.036700241267681122e-03
6.653773300246301005e+03 9.022899903357028961e-03
6.655305564569314811e+03 9.020199999213218689e-03
6.656838181749842988e+03 9.050800465047359467e-03
6.658371151869157984e+03 9.065199643373489380e-03
6.659904475008521331e+03 9.050100110471248627e-03
6.661438151249242765e+03 9.025800041854381561e-03
6.662972180672622017e+03 8.936099708080291748e-03
6.664506563360006112e+03 8.832599967718124390e-03
6.666041299392732981e+03 8.852099999785423279e-03
6.667576388852185119e+03 8.943700231611728668e-03
6.669111831819745930e+03 9.010500274598598480e-03
6.670647628376816101e+03 9.063799865543842316e-03
6.672183778604827239e+03 9.114500135183334351e-03
6.673720282585233690e+03 9.134000167250633240e-03
6.675257140399490709e+03 9.161300025880336761e-03
6.676794352129074468e+03 9.264400228857994080e-03
6.678331917855500251e+03 9.432700462639331818e-03
6.679869837660274243e+03 9.518300183117389679e-03
6.681408111624949925e+03 9.360199794173240662e-03
6.682946739831070772e+03 9.141400456428527832e-03
6.684485722360226646e+03 9.080399759113788605e-03
6.686025059293999220e+03 9.070299565792083740e-03
6.687564750714017464e+03 9.049899876117706299e-03
6.689104796701898522e+03 9.037300013005733490e-03
6.690645197339309561e+03 9.051200002431869507e-03
6.692185952707905926e+03 9.050499647855758667e-03
6.693727062889392073e+03 9.050800465047359467e-03
6.695268527965460635e+03 9.022399783134460449e-03
6.696810348017854267e+03 8.982700295746326447e-03
6.698352523128310168e+03 8.945999667048454285e-03
6.699895053378586454e+03 8.965900167822837830e-03
6.701437938850473984e+03 9.011699818074703217e-03
6.702981179625780896e+03 9.018699638545513153e-03
6.704524775786322607e+03 8.964000269770622253e-03
6.706068727413930901e+03 8.926800452172756195e-03
6.707613034590478492e+03 8.957300335168838501e-03
6.709157697397829907e+03 8.998099714517593384e-03
6.710702715917895148e+03 9.049200452864170074e-03
6.712248090232575123e+03 9.286900050938129425e-03
6.713793820423818943e+03 1.061140000820159912e-02
6.715339906573564804e+03 1.547720003873109818e-02
6.716886348763798196e+03 2.306820079684257507e-02
6.718433147076497335e+03 2.553039975464344025e-02
6.719980301593684999e+03 1.948090083897113800e-02
6.721527812397375783e+03 1.236439961940050125e-02
6.723075679569631575e+03 9.543700143694877625e-03
6.724623903192503349e+03 9.089400060474872589e-03
6.726172483348092101e+03 9.096300229430198669e-03
6.727721420118487003e+03 9.679299779236316681e-03
6.729270713585825433e+03 1.232849992811679840e-02
6.730820363832235671e+03 1.768529973924160004e-02
6.732370370939891473e+03 2.117110043764114380e-02
6.733920734990966594e+03 1.828780025243759155e-02
6.735471456067652980e+03 1.266799960285425186e-02
6.737022534252174410e+03 9.672000072896480560e-03
6.738573969626774669e+03 9.015300311148166656e-03
6.740125762273702094e+03 8.842200040817260742e-03
6.741677912275225935e+03 8.783199824392795563e-03
6.743230419713650917e+03 8.756900206208229065e-03
6.744783284671277215e+03 8.762399666011333466e-03
6.746336507230449570e+03 8.800700306892395020e-03
6.747890087473504536e+03 8.801099844276905060e-03
6.749444025482824145e+03 8.769899606704711914e-03
6.750998321340784969e+03 8.723700419068336487e-03
6.752552975129805418e+03 8.705100044608116150e-03
6.754107986932300264e+03 8.710799738764762878e-03
6.755663356830727025e+03 8.741100318729877472e-03
6.757219084907535944e+03 8.789599873125553131e-03
6.758775171245224556e+03 8.857799693942070007e-03
6.760331615926281302e+03 8.885599672794342041e-03
6.761888419033240098e+03 8.902099914848804474e-03
6.763445580648634859e+03 8.899499662220478058e-03
6.765003100855017692e+03 8.882700465619564056e-03
6.766560979734974353e+03 8.829300291836261749e-03
6.768119217371107879e+03 8.746000006794929504e-03
6.769677813846027675e+03 8.709800429642200470e-03
6.771236769242363152e+03 8.721300400793552399e-03
6.772796083642780104e+03 8.734799921512603760e-03
6.774355757129939775e+03 8.764100261032581329e-03
6.775915789786547975e+03 8.836200460791587830e-03
6.777476181695302330e+03 8.892100304365158081e-03
6.779036932938946848e+03 8.919600397348403931e-03
6.780598043600216442e+03 8.929500356316566467e-03
6.782159513761895141e+03 8.871899917721748352e-03
6.783721343506754238e+03 8.763499557971954346e-03
6.785283532917616867e+03 8.655499666929244995e-03
6.786846082077292522e+03 8.638000115752220154e-03
6.788408991068641626e+03 8.708800189197063446e-03
6.789972259974512781e+03 8.776499889791011810e-03
6.791535888877804609e+03 8.809199556708335876e-03
6.793099877861410278e+03 8.775499649345874786e-03
6.794664227008243870e+03 8.725199848413467407e-03
6.796228936401254032e+03 8.714299649000167847e-03
6.797794006123406689e+03 8.729900233447551727e-03
6.799359436257672314e+03 8.760600350797176361e-03
6.800925226887042299e+03 8.773299865424633026e-03
6.802491378094547144e+03 8.786600083112716675e-03
6.804057889963208254e+03 8.788499981164932251e-03
6.805624762576094327e+03 8.751699700951576233e-03
6.807191996016265875e+03 8.733299560844898224e-03
6.808759590366829798e+03 8.728399872779846191e-03
6.810327545710884806e+03 8.723599836230278015e-03
6.811895862131575086e+03 8.719299919903278351e-03
6.813464539712038459e+03 8.720999583601951599e-03
6.815033578535458219e+03 8.737799711525440216e-03
6.816602978685008566e+03 8.728600107133388519e-03
6.818172740243912813e+03 8.750299923121929169e-03
6.819742863295383358e+03 8.770699612796306610e-03
6.821313347922679895e+03 8.757599629461765289e-03
6.822884194209054840e+03 8.757400326430797577e-03
6.824455402237806084e+03 8.791299536824226379e-03
6.826026972092224241e+03 8.805099874734878540e-03
6.827598903855646313e+03 8.752799592912197113e-03
6.829171197611407479e+03 8.645599707961082458e-03
6.830743853442861109e+03 8.616000413894653320e-03
6.832316871433403321e+03 8.681599982082843781e-03
6.833890251666419317e+03 8.737400174140930176e-03
6.835463994225341594e+03 8.748499676585197449e-03
6.837038099193594462e+03 8.742400445044040680e-03
6.838612566654650436e+03 8.704899810254573822e-03
6.840187396691971117e+03 8.585699833929538727e-03
6.841762589389067216e+03 8.479200303554534912e-03
6.843338144829438534e+03 8.419300429522991180e-03
6.844914063096634891e+03 8.508999831974506378e-03
6.846490344274195195e+03 8.631999604403972626e-03
6.848066988445706556e+03 8.705000393092632294e-03
6.849643995694746081e+03 8.739500306546688080e-03
6.851221366104939989e+03 8.723700419068336487e-03
6.852799099759904493e+03 8.674499578773975372e-03
6.854377196743304012e+03 8.621299639344215393e-03
6.855955657138792958e+03 8.527100086212158203e-03
6.857534481030074858e+03 8.470900356769561768e-03
6.859113668500847780e+03 8.488399907946586609e-03
6.860693219634834350e+03 8.511099964380264282e-03
6.862273134515787206e+03 8.500499650835990906e-03
6.863853413227477176e+03 8.510800078511238098e-03
6.865434055853683276e+03 8.635300211608409882e-03
6.867015062478203618e+03 8.714100345969200134e-03
6.868596433184873604e+03 8.728000335395336151e-03
6.870178168057522271e+03 8.751699700951576233e-03
6.871760267180026858e+03 8.709199726581573486e-03
6.873342730636252782e+03 8.626700378954410553e-03
6.874925558510116389e+03 8.614500053226947784e-03
6.876508750885523114e+03 8.631600067019462585e-03
6.878092307846425683e+03 8.655100129544734955e-03
6.879676229476768640e+03 8.676200173795223236e-03
6.881260515860544729e+03 8.622800000011920929e-03
6.882845167081736690e+03 8.542600087821483612e-03
6.884430183224375469e+03 8.515699766576290131e-03
6.886015564372482004e+03 8.567599579691886902e-03
6.887601310610126347e+03 8.626099675893783569e-03
6.889187422021375824e+03 8.652999997138977051e-03
6.890773898690317765e+03 8.700599893927574158e-03
6.892360740701073155e+03 8.729400113224983215e-03
6.893947948137780259e+03 8.694300428032875061e-03
6.895535521084585525e+03 8.656799793243408203e-03
6.897123459625652686e+03 8.619099855422973633e-03
6.898711763845186397e+03 8.596500381827354431e-03
6.900300433827384040e+03 8.598499931395053864e-03
6.901889469656488473e+03 8.573800325393676758e-03
6.903478871416734364e+03 8.595899678766727448e-03
6.905068639192405499e+03 8.654000237584114075e-03
6.906658773067774746e+03 8.668400347232818604e-03
6.908249273127163178e+03 8.672400377690792084e-03
6.909840139454884593e+03 8.669200353324413300e-03
6.911431372135297352e+03 8.628900162875652313e-03
6.913022971252755269e+03 8.571700192987918854e-03
6.914614936891654907e+03 8.484199643135070801e-03
6.916207269136389186e+03 8.459400385618209839e-03
6.917799968071393778e+03 8.464200422167778015e-03
6.919393033781105260e+03 8.503600023686885834e-03
6.920986466349981129e+03 8.588699623942375183e-03
6.922580265862507986e+03 8.616199716925621033e-03
6.924174432403196988e+03 8.554499596357345581e-03
6.925768966056560203e+03 8.459599688649177551e-03
6.927363866907132433e+03 8.380699902772903442e-03
6.928959135039487592e+03 8.436700329184532166e-03
6.930554770538189587e+03 8.523999713361263275e-03
6.932150773487854167e+03 8.535699918866157532e-03
6.933747143973083439e+03 8.492499589920043945e-03
6.935343882078529532e+03 8.465499617159366608e-03
6.936940987888837299e+03 8.507000282406806946e-03
6.938538461488697067e+03 8.520700037479400635e-03
6.940136302962790069e+03 8.539799600839614868e-03
6.941734512395848469e+03 8.568500168621540070e-03
6.943333089872591700e+03 8.543300442397594452e-03
6.944932035477789213e+03 8.414199575781822205e-03
6.946531349296202279e+03 8.313899859786033630e-03
6.948131031412637640e+03 8.376800455152988434e-03
6.949731081911896581e+03 8.467599749565124512e-03
6.951331500878824045e+03 8.457199670374393463e-03
6.952932288398260425e+03 8.376900106668472290e-03
6.954533444555090682e+03 8.344599977135658264e-03
6.956134969434199775e+03 8.350499905645847321e-03
6.957736863120491762e+03 8.410399779677391052e-03
6.959339125698904354e+03 8.480999618768692017e-03
6.960941757254396180e+03 8.501299656927585602e-03
6.962544757871928596e+03 8.512300439178943634e-03
6.964148127636484787e+03 8.532299660146236420e-03
6.965751866633087957e+03 8.500900119543075562e-03
6.967355974946751303e+03 8.479399606585502625e-03
6.968960452662538955e+03 8.516100235283374786e-03
6.970565299865503221e+03 8.521799929440021515e-03
6.972170516640746428e+03 8.509900420904159546e-03
6.973776103073361810e+03 8.517700247466564178e-03
6.975382059248488076e+03 8.498799987137317657e-03
6.976988385251259388e+03 8.342499844729900360e-03
6.978595081166854470e+03 8.152299560606479645e-03
6.980202147080444774e+03 8.054399862885475159e-03
6.981809583077249044e+03 8.155100047588348389e-03
6.983417389242478748e+03 8.374099619686603546e-03
6.985025565661391738e+03 8.522800169885158539e-03
6.986634112419244957e+03 8.550300262868404388e-03
6.988243029601314447e+03 8.491699583828449249e-03
6.989852317292910811e+03 8.427499793469905853e-03
6.991461975579364662e+03 8.402500301599502563e-03
6.993072004546009339e+03 8.432899601757526398e-03
6.994682404278201830e+03 8.464699611067771912e-03
6.996293174861336411e+03 8.463400416076183319e-03
6.997904316380801902e+03 8.423100225627422333e-03
6.999515828922032597e+03 8.364900015294551849e-03
7.001127712570455515e+03 8.295499719679355621e-03
7.002739967411544967e+03 8.290899917483329773e-03
7.004352593530767081e+03 8.317699655890464783e-03
7.005965591013635276e+03 8.282000198960304260e-03
7.007578959945655697e+03 8.288400247693061829e-03
7.009192700412381782e+03 8.372199721634387970e-03
7.010806812499356965e+03 8.418500423431396484e-03
7.012421296292174702e+03 8.397200144827365875e-03
7.014036151876419353e+03 8.378399536013603210e-03
7.015651379337723483e+03 8.268400095403194427e-03
7.017266978761716928e+03 8.130599744617938995e-03
7.018882950234050440e+03 8.153599686920642853e-03
7.020499293840407518e+03 8.317300118505954742e-03
7.022116009666493483e+03 8.415400050580501556e-03
7.023733097798016388e+03 8.333399891853332520e-03
7.025350558320707023e+03 8.226599544286727905e-03
7.026968391320334376e+03 8.224599994719028473e-03
7.028586596882660160e+03 8.306199684739112854e-03
7.030205175093495200e+03 8.364399895071983337e-03
7.031824126038640316e+03 8.374799974262714386e-03
7.033443449803944532e+03 8.339599706232547760e-03
7.035063146475248686e+03 8.348699659109115601e-03
7.036683216138441821e+03 8.315400220453739166e-03
7.038303658879403883e+03 8.233900181949138641e-03
7.039924474784063023e+03 8.204800076782703400e-03
7.041545663938339203e+03 8.281899616122245789e-03
7.043167226428201502e+03 8.418000303208827972e-03
7.044789162339608083e+03 8.460200391709804535e-03
