Wavelength_Angs Flux(erg/s/cm2/A) flux_err
6.185857910156250000e+03 1.084674453735351562e+01 1.401172757148742676e+00
6.187284667968750000e+03 1.165167999267578125e+01 1.380735754966735840e+00
6.188708007812500000e+03 1.238365173339843750e+01 1.386354088783264160e+00
6.190131835937500000e+03 1.106085109710693359e+01 1.453635334968566895e+00
6.191559082031250000e+03 1.030389690399169922e+01 1.462392926216125488e+00
6.192983398437500000e+03 1.081296062469482422e+01 1.426597833633422852e+00
6.194411621093750000e+03 1.058053874969482422e+01 1.402445793151855469e+00
6.195836425781250000e+03 1.088218212127685547e+01 1.370655894279479980e+00
6.197265136718750000e+03 1.158638000488281250e+01 1.340746521949768066e+00
6.198690917968750000e+03 1.154913330078125000e+01 1.335251092910766602e+00
6.200117187500000000e+03 1.169315910339355469e+01 1.315225124359130859e+00
6.201546875000000000e+03 1.167081832885742188e+01 1.298538684844970703e+00
6.202973144531250000e+03 1.163268566131591797e+01 1.318386554718017578e+00
6.204403808593750000e+03 1.210182094573974609e+01 1.379401326179504395e+00
6.205831054687500000e+03 1.292440319061279297e+01 1.330662727355957031e+00
6.207262207031250000e+03 1.242008209228515625e+01 1.304742455482482910e+00
6.208689941406250000e+03 1.218055438995361328e+01 1.321582555770874023e+00
6.210121582031250000e+03 1.295580482482910156e+01 1.341153383255004883e+00
6.211550292968750000e+03 1.201662349700927734e+01 1.377884864807128906e+00
6.212979492187500000e+03 1.129662704467773438e+01 1.397791266441345215e+00
6.214412109375000000e+03 1.093111133575439453e+01 1.425436854362487793e+00
6.215841796875000000e+03 1.236584854125976562e+01 1.428604841232299805e+00
6.217274902343750000e+03 1.214202499389648438e+01 1.468966007232666016e+00
6.218705566406250000e+03 1.203277015686035156e+01 1.495396971702575684e+00
6.220139160156250000e+03 1.195986652374267578e+01 1.483389019966125488e+00
6.221570312500000000e+03 1.136769008636474609e+01 1.469104290008544922e+00
6.223001464843750000e+03 1.240127563476562500e+01 1.400312185287475586e+00
6.224436523437500000e+03 1.248218536376953125e+01 1.382312893867492676e+00
6.225868652343750000e+03 1.294626045227050781e+01 1.371240735054016113e+00
6.227304199218750000e+03 1.280472373962402344e+01 1.427412152290344238e+00
6.228736816406250000e+03 1.153107166290283203e+01 1.514121651649475098e+00
6.230172851562500000e+03 1.264053916931152344e+01 1.489989995956420898e+00
6.231606445312500000e+03 1.201467037200927734e+01 1.488389730453491211e+00
6.233040039062500000e+03 1.212810134887695312e+01 1.500242233276367188e+00
6.234477050781250000e+03 1.150616073608398438e+01 1.473602533340454102e+00
6.235911621093750000e+03 1.181887626647949219e+01 1.398991346359252930e+00
6.237349609375000000e+03 1.137861442565917969e+01 1.405606150627136230e+00
6.238784179687500000e+03 1.165323352813720703e+01 1.464287519454956055e+00
6.240223144531250000e+03 1.165271663665771484e+01 1.436445593833923340e+00
6.241658691406250000e+03 1.235630512237548828e+01 1.354742288589477539e+00
6.243094238281250000e+03 1.213493061065673828e+01 1.364936232566833496e+00
6.244534179687500000e+03 1.117732906341552734e+01 1.480345606803894043e+00
6.245970703125000000e+03 1.147523689270019531e+01 1.572590231895446777e+00
6.247411132812500000e+03 1.121173667907714844e+01 1.603707075119018555e+00
6.248848144531250000e+03 1.211589908599853516e+01 1.592778563499450684e+00
6.250289062500000000e+03 1.204744243621826172e+01 1.620723843574523926e+00
6.251727050781250000e+03 1.253990364074707031e+01 1.554625511169433594e+00
6.253165039062500000e+03 1.165932464599609375e+01 1.599066853523254395e+00
6.254606933593750000e+03 1.151237678527832031e+01 1.622841119766235352e+00
6.256045898437500000e+03 1.172929000854492188e+01 1.568128943443298340e+00
6.257488769531250000e+03 1.226231193542480469e+01 1.473727226257324219e+00
6.258928222656250000e+03 1.198606491088867188e+01 1.423043847084045410e+00
6.260371582031250000e+03 1.223126983642578125e+01 1.456473112106323242e+00
6.261811523437500000e+03 1.278868293762207031e+01 1.511999249458312988e+00
6.263251953125000000e+03 1.193981552124023438e+01 1.552207350730895996e+00
6.264696289062500000e+03 1.201814651489257812e+01 1.534718871116638184e+00
6.266137695312500000e+03 1.140196990966796875e+01 1.573743343353271484e+00
6.267582519531250000e+03 1.135013484954833984e+01 1.611597657203674316e+00
6.269024414062500000e+03 1.249054622650146484e+01 1.552096247673034668e+00
6.270470214843750000e+03 1.182243824005126953e+01 1.564839124679565430e+00
6.271912597656250000e+03 1.190254402160644531e+01 1.600869774818420410e+00
6.273355468750000000e+03 1.164350032806396484e+01 1.646505475044250488e+00
6.274802246093750000e+03 1.141380786895751953e+01 1.681009411811828613e+00
6.276245605468750000e+03 1.107977676391601562e+01 1.658470630645751953e+00
6.277692871093750000e+03 1.262740516662597656e+01 1.544816136360168457e+00
6.279137207031250000e+03 1.102402496337890625e+01 1.588258028030395508e+00
6.280584960937500000e+03 1.177644538879394531e+01 1.579339504241943359e+00
6.282029785156250000e+03 1.282396697998046875e+01 1.589749574661254883e+00
6.283475097656250000e+03 1.223795318603515625e+01 1.610632658004760742e+00
6.284923828125000000e+03 1.196320533752441406e+01 1.549896240234375000e+00
6.286369628906250000e+03 1.288911628723144531e+01 1.495972752571105957e+00
6.287819335937500000e+03 1.302486610412597656e+01 1.409288048744201660e+00
6.289266113281250000e+03 1.232661819458007812e+01 1.369442224502563477e+00
6.290716308593750000e+03 1.185097122192382812e+01 1.465548038482666016e+00
6.292163574218750000e+03 1.198696231842041016e+01 1.585948586463928223e+00
6.293610839843750000e+03 1.183859348297119141e+01 1.629017829895019531e+00
6.295062011718750000e+03 1.151546573638916016e+01 1.621102452278137207e+00
6.296510253906250000e+03 1.230732440948486328e+01 1.567632198333740234e+00
6.297962402343750000e+03 1.264877891540527344e+01 1.352716684341430664e+00
6.299411132812500000e+03 1.277104377746582031e+01 8.528903722763061523e-01
6.300863769531250000e+03 1.426336860656738281e+01 7.803394794464111328e-01
6.302313476562500000e+03 1.637607192993164062e+01 7.485877275466918945e-01
6.303763183593750000e+03 1.560235595703125000e+01 6.949315071105957031e-01
6.305216796875000000e+03 1.283042526245117188e+01 1.049373030662536621e+00
6.306667480468750000e+03 1.187869262695312500e+01 1.341360092163085938e+00
6.308121582031250000e+03 1.213674259185791016e+01 1.421716332435607910e+00
6.309572753906250000e+03 1.227149295806884766e+01 1.406357526779174805e+00
6.311027832031250000e+03 1.243579196929931641e+01 1.440864801406860352e+00
6.312479492187500000e+03 1.276417446136474609e+01 1.518861651420593262e+00
6.313931640625000000e+03 1.203684329986572266e+01 1.609411597251892090e+00
6.315387695312500000e+03 1.147326278686523438e+01 1.663249373435974121e+00
6.316840332031250000e+03 1.181647396087646484e+01 1.668726563453674316e+00
6.318297363281250000e+03 1.213691520690917969e+01 1.655419468879699707e+00
6.319750976562500000e+03 1.256060886383056641e+01 1.629318118095397949e+00
6.321208007812500000e+03 1.266411399841308594e+01 1.557604789733886719e+00
6.322662109375000000e+03 1.209647274017333984e+01 1.499664545059204102e+00
6.324120117187500000e+03 1.373431205749511719e+01 1.485152482986450195e+00
6.325575195312500000e+03 1.313964843750000000e+01 1.565436601638793945e+00
6.327030273437500000e+03 1.290887832641601562e+01 1.588098764419555664e+00
6.328489257812500000e+03 1.246991062164306641e+01 1.502282381057739258e+00
6.329945312500000000e+03 1.265131759643554688e+01 1.404504537582397461e+00
6.331404785156250000e+03 1.129027748107910156e+01 1.481513381004333496e+00
6.332861328125000000e+03 1.172329521179199219e+01 1.532684445381164551e+00
6.334321777343750000e+03 1.142612361907958984e+01 1.592810869216918945e+00
6.335778808593750000e+03 1.129799270629882812e+01 1.566478490829467773e+00
6.337236328125000000e+03 1.118292617797851562e+01 1.568835020065307617e+00
6.338697753906250000e+03 1.097501182556152344e+01 1.614397406578063965e+00
6.340155761718750000e+03 1.185047721862792969e+01 1.573133468627929688e+00
6.341618164062500000e+03 1.132174491882324219e+01 1.531934499740600586e+00
6.343076660156250000e+03 1.053667259216308594e+01 1.580325841903686523e+00
6.344539550781250000e+03 1.167925167083740234e+01 1.614460468292236328e+00
6.345999023437500000e+03 1.220093250274658203e+01 1.595354557037353516e+00
6.347458984375000000e+03 1.164172744750976562e+01 1.587607383728027344e+00
6.348922851562500000e+03 1.230628681182861328e+01 1.513979434967041016e+00
6.350383300781250000e+03 1.205645465850830078e+01 1.494432330131530762e+00
6.351847656250000000e+03 1.140978813171386719e+01 1.531172633171081543e+00
6.353309082031250000e+03 1.291668319702148438e+01 1.572760820388793945e+00
6.354773925781250000e+03 1.175382518768310547e+01 1.596111536026000977e+00
6.356235839843750000e+03 1.167276287078857422e+01 1.508234739303588867e+00
6.357698242187500000e+03 1.369278430938720703e+01 1.425479650497436523e+00
6.359164062500000000e+03 1.288871383666992188e+01 1.452942728996276855e+00
6.360626953125000000e+03 1.209400367736816406e+01 1.508997917175292969e+00
6.362093750000000000e+03 1.212257194519042969e+01 1.470537424087524414e+00
6.363557617187500000e+03 1.329333114624023438e+01 1.256698012351989746e+00
6.365024902343750000e+03 1.117690563201904297e+01 1.145001769065856934e+00
6.366489257812500000e+03 1.282480335235595703e+01 1.187392711639404297e+00
6.367953613281250000e+03 1.199897480010986328e+01 1.382054209709167480e+00
6.369422363281250000e+03 1.202418994903564453e+01 1.524866819381713867e+00
6.370887695312500000e+03 1.227990341186523438e+01 1.577702999114990234e+00
6.372356445312500000e+03 1.135807704925537109e+01 1.590798616409301758e+00
6.373822753906250000e+03 1.276841068267822266e+01 1.539090394973754883e+00
6.375292480468750000e+03 1.234837245941162109e+01 1.582815051078796387e+00
6.376758789062500000e+03 1.233487224578857422e+01 1.612433791160583496e+00
6.378226074218750000e+03 1.195119857788085938e+01 1.622442841529846191e+00
6.379696777343750000e+03 1.265415954589843750e+01 1.587674498558044434e+00
6.381164550781250000e+03 1.151906776428222656e+01 1.633976697921752930e+00
6.382635742187500000e+03 1.077339458465576172e+01 1.679638147354125977e+00
6.384104003906250000e+03 1.083360195159912109e+01 1.626552820205688477e+00
6.385576171875000000e+03 1.294458484649658203e+01 1.521223664283752441e+00
6.387045410156250000e+03 1.177620029449462891e+01 1.499675989151000977e+00
6.388514648437500000e+03 1.265184974670410156e+01 1.434441208839416504e+00
6.389987792968750000e+03 1.124869918823242188e+01 1.500014305114746094e+00
6.391458007812500000e+03 1.199138641357421875e+01 1.584747076034545898e+00
6.392931640625000000e+03 1.130322360992431641e+01 1.653122901916503906e+00
6.394402343750000000e+03 1.120978355407714844e+01 1.649815440177917480e+00
6.395876953125000000e+03 1.165584945678710938e+01 1.652806401252746582e+00
6.397348144531250000e+03 1.188080024719238281e+01 1.638481616973876953e+00
6.398819824218750000e+03 1.248655319213867188e+01 1.600415706634521484e+00
6.400295410156250000e+03 1.271847438812255859e+01 1.576903462409973145e+00
6.401768066406250000e+03 1.199101638793945312e+01 1.620404481887817383e+00
6.403244140625000000e+03 1.103128910064697266e+01 1.663650512695312500e+00
6.404717285156250000e+03 1.138652992248535156e+01 1.614805936813354492e+00
6.406194335937500000e+03 1.250326538085937500e+01 1.559615969657897949e+00
6.407667968750000000e+03 1.296519279479980469e+01 1.541874170303344727e+00
6.409142089843750000e+03 1.224043369293212891e+01 1.610106110572814941e+00
6.410619628906250000e+03 1.164533042907714844e+01 1.660889983177185059e+00
6.412094726562500000e+03 1.240789127349853516e+01 1.651736259460449219e+00
6.413573242187500000e+03 1.178035736083984375e+01 1.660639166831970215e+00
6.415048828125000000e+03 1.244739246368408203e+01 1.645314574241638184e+00
6.416527832031250000e+03 1.154105091094970703e+01 1.690658807754516602e+00
6.418003906250000000e+03 1.060224628448486328e+01 1.738577604293823242e+00
6.419480468750000000e+03 1.134848213195800781e+01 1.651674628257751465e+00
6.420960937500000000e+03 1.206322288513183594e+01 1.530908346176147461e+00
6.422437988281250000e+03 1.214370727539062500e+01 1.526289701461791992e+00
6.423918945312500000e+03 1.184140205383300781e+01 1.623198866844177246e+00
6.425396972656250000e+03 1.145421695709228516e+01 1.698116779327392578e+00
6.426878417968750000e+03 1.102078723907470703e+01 1.737586736679077148e+00
6.428356933593750000e+03 1.144433403015136719e+01 1.710540652275085449e+00
6.429835937500000000e+03 1.242788982391357422e+01 1.631711363792419434e+00
6.431318359375000000e+03 1.241307353973388672e+01 1.615604996681213379e+00
6.432797851562500000e+03 1.195685100555419922e+01 1.630249738693237305e+00
6.434281250000000000e+03 1.117713165283203125e+01 1.665017247200012207e+00
6.435761718750000000e+03 1.181563282012939453e+01 1.660865426063537598e+00
6.437245605468750000e+03 1.151147937774658203e+01 1.645637154579162598e+00
6.438726562500000000e+03 1.261822795867919922e+01 1.541395187377929688e+00
6.440211425781250000e+03 1.158079719543457031e+01 1.525996923446655273e+00
6.441692871093750000e+03 1.177553749084472656e+01 1.565955519676208496e+00
6.443174804687500000e+03 1.144679069519042969e+01 1.656931042671203613e+00
6.444660644531250000e+03 1.200649070739746094e+01 1.684443950653076172e+00
6.446143066406250000e+03 1.215163135528564453e+01 1.659269809722900391e+00
6.447629394531250000e+03 1.202956008911132812e+01 1.627972960472106934e+00
6.449112792968750000e+03 1.180516529083251953e+01 1.630965590476989746e+00
6.450600097656250000e+03 1.257224464416503906e+01 1.615633726119995117e+00
6.452083984375000000e+03 1.213511848449707031e+01 1.597833395004272461e+00
6.453568359375000000e+03 1.270604801177978516e+01 1.570203661918640137e+00
6.455056640625000000e+03 1.208550453186035156e+01 1.613142371177673340e+00
6.456541503906250000e+03 1.172963523864746094e+01 1.659500956535339355e+00
6.458030273437500000e+03 1.193479156494140625e+01 1.635098218917846680e+00
6.459516113281250000e+03 1.164479541778564453e+01 1.589901208877563477e+00
6.461005371093750000e+03 1.258815765380859375e+01 1.547908782958984375e+00
6.462491699218750000e+03 1.255383968353271484e+01 1.576192140579223633e+00
6.463978515625000000e+03 1.287835311889648438e+01 1.555568933486938477e+00
6.465469238281250000e+03 1.080114936828613281e+01 1.561275243759155273e+00
6.466956542968750000e+03 1.218293094635009766e+01 1.443354725837707520e+00
6.468447753906250000e+03 1.222203063964843750e+01 1.403644680976867676e+00
6.469936035156250000e+03 1.284810256958007812e+01 1.430117487907409668e+00
6.471427734375000000e+03 1.422962951660156250e+01 1.444138169288635254e+00
6.472916503906250000e+03 1.283471107482910156e+01 1.489455461502075195e+00
6.474405761718750000e+03 1.249072074890136719e+01 1.547157406806945801e+00
6.475898437500000000e+03 1.141151046752929688e+01 1.632430076599121094e+00
6.477388183593750000e+03 1.067737960815429688e+01 1.649521827697753906e+00
6.478881835937500000e+03 1.261475944519042969e+01 1.557567834854125977e+00
6.480372558593750000e+03 1.181631660461425781e+01 1.540240287780761719e+00
6.481866699218750000e+03 1.214167785644531250e+01 1.522483468055725098e+00
6.483357910156250000e+03 1.295497798919677734e+01 1.528458714485168457e+00
6.484849609375000000e+03 1.250717544555664062e+01 1.589478731155395508e+00
6.486344726562500000e+03 1.222588729858398438e+01 1.630372881889343262e+00
6.487836914062500000e+03 1.171306133270263672e+01 1.660843610763549805e+00
6.489333007812500000e+03 1.103154277801513672e+01 1.676416397094726562e+00
6.490826171875000000e+03 1.145754241943359375e+01 1.652155160903930664e+00
6.492322753906250000e+03 1.165890598297119141e+01 1.638709664344787598e+00
6.493816406250000000e+03 1.144516944885253906e+01 1.653409481048583984e+00
